distance,elapsed_time,highest_elevation,lowest_elevation,moving_time,total_elevation_gain,stop_time,stop_ratio,avg_speed_implied_kmh,pace_min_per_km
13957.7,5514,127.0,102.0,3552,92.3,1962,0.3558215451577802,14.146317567567568,4.241386474849008
15655.4,3167,125.1,101.8,2738,49.8,429,0.13545942532365013,20.584163623082542,2.9148621774808268
6956.2,1704,121.0,99.6,1276,30.8,428,0.2511737089201878,19.625642633228843,3.0572247299770945
29458.0,10938,217.0,95.0,6393,210.2,4545,0.4155238617663193,16.588268418582828,3.617014053907258
12018.8,4934,152.3,96.0,2433,115.1,2501,0.506890960680989,17.78367447595561,3.373880919892169
6692.0,1995,121.0,99.6,1853,30.2,142,0.07117794486215538,13.001187263896384,4.614963140067743
21225.3,6656,121.0,103.8,4291,28.6,2365,0.35531850961538464,17.807289676066187,3.369406635791563
68142.2,13974,697.9,95.7,11654,926.8,2320,0.16602261342493202,21.04958984039815,2.850411834859064
6683.1,1714,121.1,99.6,1142,29.8,572,0.3337222870478413,21.067565674255693,2.8479797299656346
6623.1,1807,121.0,101.4,1200,33.3,607,0.3359158826784726,19.869300000000003,3.019733961437997
6742.8,2268,121.0,99.6,1314,29.6,954,0.42063492063492064,18.47342465753425,3.2479088805837337
13206.6,6084,121.1,99.6,3580,61.9,2504,0.41157133464825774,13.280379888268158,4.517943048677681
11786.9,3189,125.4,102.0,2252,25.9,937,0.29382251489495137,18.842291296625223,3.184326102141643
19394.4,11608,346.6,104.0,6078,287.5,5530,0.47639558924879394,11.48730503455084,5.223157200016499
25982.0,7392,289.8,104.0,5778,515.7,1614,0.21834415584415584,16.188161993769473,3.706412131475637
24140.5,6686,127.0,99.6,4377,53.5,2309,0.3453484893807957,19.855106237148732,3.0218926699944078
10493.7,3115,130.1,106.5,1988,10.1,1127,0.36179775280898874,19.00267605633803,3.1574500255708977
13206.9,5380,155.9,122.8,3575,45.8,1805,0.3355018587360595,13.299255944055943,4.511530588808376
40129.7,7754,200.5,152.0,6029,124.0,1725,0.22246582409079185,23.96200364902969,2.503964229319764
10402.5,2131,126.3,106.6,1678,18.8,453,0.21257625527921165,22.317640047675805,2.6884563005687734
54404.3,9301,220.1,106.6,8317,188.4,984,0.10579507579830126,23.548813274017075,2.5478990937603583
10454.5,2332,125.2,106.5,1737,18.2,595,0.25514579759862777,21.66735751295337,2.769142474532498
6523.5,2284,121.0,101.7,1570,32.2,714,0.3126094570928196,14.958343949044588,4.011139214634271
39597.3,12844,444.7,95.0,8199,661.2,4645,0.361647461849891,17.386300768386388,3.4509928707260342
10540.3,2260,126.3,106.5,1889,18.8,371,0.16415929203539822,20.08739015352038,2.986948505577008
59325.4,13716,505.9,94.5,12074,1187.1,1642,0.11971420239136775,17.688540665893655,3.392026574339715
10607.4,1960,126.3,106.5,1678,18.7,282,0.14387755102040817,22.757234803337308,2.6365241875168905
11387.7,4899,125.8,101.0,4230,26.5,669,0.13655848132271892,9.691659574468085,6.190890170973946
30897.2,19473,116.6,95.7,7410,48.6,12063,0.6194731166230165,15.010785425101217,3.997125953160804
14489.5,5698,659.5,607.4,3920,418.5,1778,0.31203931203931207,13.306683673469388,4.509012273255346
8949.9,3055,119.0,103.1,1791,11.7,1264,0.4137479541734861,17.989748743718593,3.335232795897161
24007.1,9364,121.0,95.0,4863,85.1,4501,0.4806706535668518,17.77206662553979,3.376084574979902
7960.5,3191,111.3,95.7,1887,28.8,1304,0.4086493262300219,15.186963434022259,3.9507568620061555
10460.2,1932,125.1,105.8,1673,18.7,259,0.13405797101449277,22.508499701135687,2.6656596750858808
19842.6,7884,148.2,96.3,4413,147.8,3471,0.4402587519025875,16.187029231815092,3.706671504742322
11477.6,3176,121.0,101.1,1862,55.5,1314,0.413727959697733,22.190848549946296,2.7038172904904627
6797.3,1751,120.9,99.6,1337,29.8,414,0.2364363221016562,18.302378459237097,3.278262447344289
11411.5,3084,125.1,102.1,2118,25.3,966,0.3132295719844358,19.39631728045326,3.093370722516759
16051.5,3023,125.1,101.7,2428,50.0,595,0.19682434667548793,23.799588138385502,2.521052030443676
5192.9,1930,135.0,96.0,1237,55.2,693,0.3590673575129534,15.112724333063865,3.9701643911237783
6913.6,1749,121.1,99.6,1395,30.2,354,0.20240137221269297,17.841548387096775,3.3629368201805137
10464.9,3196,125.4,106.6,1965,10.2,1231,0.3851689612015019,19.172335877862597,3.1295091209662775
38598.0,8525,454.0,94.6,7223,492.2,1302,0.15272727272727274,19.23754672573723,3.118900806604833
38867.4,6644,402.5,100.0,5717,133.3,927,0.13952438290186633,24.474836452684976,2.451497484610067
23743.8,7320,143.2,128.8,6359,179.3,961,0.13128415300546448,13.44200031451486,4.463621380458618
8850.2,2513,143.2,128.8,2291,68.9,222,0.08834062873060088,13.90690528153645,4.314403440976851
9013.8,2476,143.2,128.8,2311,69.1,165,0.06663974151857835,14.041401990480312,4.2730775773443685
15337.8,3905,143.2,128.8,3801,124.0,104,0.026632522407170293,14.526724546172058,4.130318559376182
5421.8,1291,143.0,128.8,1285,41.7,6,0.004647560030983733,15.189478599221792,3.9501026719293715
17728.5,3888,143.2,128.8,3887,137.0,1,0.000257201646090535,16.419500900437356,3.654191461958616
25489.3,5861,143.2,128.3,5583,190.2,278,0.04743217880907695,16.435873186458895,3.650551407845645
10527.6,1920,125.4,106.6,1653,17.9,267,0.1390625,22.927622504537208,2.6169307344503974
10263.3,2409,125.1,106.6,1960,0.0,449,0.18638439186384392,18.85095918367347,3.1828619125102713
15800.4,3131,125.2,101.7,2567,50.9,564,0.18013414244650272,22.158722243864435,2.707737356860164
23586.1,5425,368.5,95.7,4816,371.3,609,0.11225806451612903,17.630805647840532,3.403134331944097
7786.5,2476,121.5,99.6,1427,28.8,1049,0.4236672051696284,19.643587946741416,3.054431815749481
11988.0,4555,126.9,106.5,2432,0.0,2123,0.4660812294182217,17.745394736842105,3.3811589367144923
15822.4,3361,125.2,99.6,2495,53.0,866,0.2576614102945552,22.829915831663325,2.6281305828024406
6746.6,1708,121.1,99.6,1202,29.9,506,0.2962529274004684,20.206123128119803,2.9693969307997117
12102.0,4145,126.3,106.6,2687,10.2,1458,0.3517490952955368,16.21406773353182,3.700490277089186
24653.9,11244,164.9,97.0,6181,183.8,5063,0.45028459622909994,14.359171655071995,4.178514014685979
13220.1,5554,121.1,98.1,2266,66.9,3288,0.5920057616132517,21.002806707855253,2.856761043159028
10500.6,2960,126.5,106.6,1608,0.0,1352,0.45675675675675675,23.508805970149254,2.5522351103746455
21919.9,14214,158.4,100.0,5415,177.9,8799,0.6190375685943436,14.57278670360111,4.117263308682977
49391.6,10279,416.5,147.3,9273,951.5,1006,0.0978694425527775,19.174998382400517,3.1290745794831514
16434.9,3651,125.7,101.8,2936,50.1,715,0.19583675705286224,20.151784741144414,2.977403776921875
6908.4,2138,121.0,99.6,1347,30.3,791,0.3699719363891487,18.463429844097995,3.249667071970355
12989.0,5994,130.0,106.5,3284,10.1,2710,0.4521187854521188,14.238855054811207,4.213821951908025
15425.3,5823,132.1,106.5,3474,25.0,2349,0.4034003091190108,15.984766839378239,3.7535736744180017
10325.2,4419,125.4,106.6,2399,0.0,2020,0.4571169947952025,15.494255939974991,3.8724027944575727
16685.6,3913,127.0,101.8,3124,52.9,789,0.20163557372859697,19.22796414852753,3.1204551629349067
23999.3,6708,368.5,95.7,4799,373.2,1909,0.2845855694692904,18.003225672015002,3.3327360936916217
6180.0,1577,121.0,99.6,1065,30.3,512,0.32466708941027267,20.890140845070423,2.872168284789644
11575.8,3026,125.1,100.5,2186,25.8,840,0.2775941837409121,19.063531564501375,3.1473706640865715
15899.9,3559,125.1,101.5,2683,50.3,876,0.24613655521213823,21.334193067461797,2.8123866607127512
36691.3,8358,505.5,95.0,7574,805.5,784,0.09380234505862646,17.43975178241352,3.440415938746605
17827.0,4896,217.0,94.2,3469,150.0,1427,0.2914624183006536,18.50020178725858,3.24320786821488
15237.3,3229,125.1,105.0,2465,20.0,764,0.23660576029730568,22.253257606490873,2.6962344597358676
20120.1,5079,421.7,94.3,3642,427.6,1437,0.2829297105729474,19.888072487644152,3.01688361389854
10688.8,2649,125.4,106.6,1955,10.5,694,0.2619856549641374,19.682700767263427,3.0483621485417762
24527.7,4870,584.0,305.0,4369,485.9,501,0.1028747433264887,20.210510414282446,2.968752335794496
34629.6,8479,505.1,95.0,6839,678.6,1640,0.19341903526359241,18.22877028805381,3.2915001424600154
6672.4,2032,121.0,101.5,1301,33.4,731,0.359744094488189,18.463212913143735,3.2497052534820057
10200.0,2185,125.1,103.4,1822,20.8,363,0.16613272311212815,20.153677277716795,2.977124183006536
10271.4,3800,126.5,106.5,2045,10.6,1755,0.4618421052631579,18.08168215158924,3.3182753405897283
29497.8,7799,504.3,94.4,5695,584.3,2104,0.26977817668931914,18.646546093064092,3.2177540923955914
6440.0,2116,121.1,101.6,1128,33.2,988,0.4669187145557656,20.5531914893617,2.919254658385093
35621.8,11168,292.9,7.0,8221,636.4,2947,0.26387893982808025,15.598890645906826,3.846427374996959
9381.2,4126,369.0,4.0,2921,363.7,1205,0.29205041202132814,11.56190345771996,5.189456928040477
5473.0,1310,135.0,96.0,1246,59.3,64,0.04885496183206107,15.812841091492777,3.7943845544795662
6735.1,1480,121.1,99.6,1339,30.0,141,0.09527027027027027,18.107811799850637,3.3134870553765596
10475.0,2187,125.5,107.8,1752,0.0,435,0.19890260631001372,21.523972602739725,2.7875894988066827
19684.4,4310,141.0,117.7,3484,72.5,826,0.19164733178654292,20.339793340987374,2.9498824788495797
14556.8,6809,135.8,118.1,4875,17.0,1934,0.2840358349243648,10.749636923076924,5.581583864585624
10142.7,2123,125.5,107.1,1564,18.1,559,0.2633066415449835,23.346368286445017,2.5699928684341113
10476.0,1966,125.2,107.6,1519,0.0,447,0.2273652085452696,24.82791310072416,2.4166348479063253
31829.1,8356,484.1,109.1,7301,970.0,1055,0.126256582096697,15.694392548965894,3.8230214908160565
10096.5,1929,125.5,107.1,1679,18.0,250,0.12960082944530846,21.648243001786778,2.771587513824923
12561.3,3085,126.2,104.0,2069,12.9,1016,0.3293354943273906,21.856297728371196,2.745204185341751
9659.9,8177,126.1,114.0,4272,11.8,3905,0.4775590069707717,8.140365168539326,7.370676715079866
10115.7,2408,125.6,106.8,1569,18.3,839,0.348421926910299,23.21001912045889,2.585090502881659
10387.9,2215,125.6,107.7,1537,0.0,678,0.3060948081264108,24.330800260247237,2.4660101335849083
28675.1,5778,141.0,107.1,4559,50.5,1219,0.21097265489788855,22.643202456679095,2.649801860615424
10506.8,2718,126.1,107.3,1786,0.0,932,0.3428991905813098,21.178320268757,2.8330858745447394
21799.6,5661,215.5,95.3,4474,252.5,1187,0.20968026850379792,17.541028162717925,3.4205520590591876
10328.1,2453,126.1,107.6,1623,0.0,830,0.3383611903791276,22.908909426987062,2.6190683668825825
10758.9,2252,125.7,107.1,1785,18.1,467,0.20737122557726465,21.698621848739496,2.765152571359526
10841.6,2670,125.7,107.4,1866,0.0,804,0.30112359550561796,20.916270096463023,2.868580283353011
64582.6,18117,498.9,95.6,13117,1064.3,5000,0.2759838825412596,17.72488831287642,3.385070694996279
10444.9,1794,125.7,107.2,1546,18.0,248,0.13823857302118173,24.321888745148772,2.4669136771694
10587.8,2290,125.4,107.4,1680,0.0,610,0.2663755458515284,22.688142857142857,2.6445531649634484
10326.0,1851,125.4,107.0,1529,18.0,322,0.17396002160994056,24.31236102027469,2.4678804312738074
10548.4,2866,126.4,107.3,1719,0.0,1147,0.4002093510118632,22.09089005235602,2.7160517234841306
9985.2,2112,125.6,107.0,1723,18.2,389,0.18418560606060605,20.862867092280908,2.8759230327551437
10513.0,2348,125.5,107.8,1613,0.0,735,0.31303236797274275,23.46360818350899,2.5571514632677004
17290.8,3861,130.3,113.4,3417,16.2,444,0.11499611499611499,18.216821773485513,3.2936590556827907
10062.3,1664,125.5,107.3,1459,17.7,205,0.12319711538461539,24.828156271418777,2.416611179021364
10571.6,2090,125.2,107.7,1636,0.0,454,0.21722488038277513,23.26268948655257,2.579237453807055
21454.1,5701,141.0,115.8,3906,46.9,1795,0.314857042624101,19.773364055299538,3.0343850359604927
50065.8,17878,692.3,100.0,11137,697.1,6741,0.37705559906029756,16.183611385471853,3.7074543234436814
15290.0,2977,125.4,105.0,2250,31.4,727,0.24420557608330534,24.464000000000002,2.4525833878351864
11132.3,3124,141.6,95.2,1938,114.1,1186,0.37964148527528807,20.679195046439627,2.90146690261671
10230.8,2881,125.8,107.6,1750,0.0,1131,0.39257202360291565,21.04621714285714,2.8508686189414973
29604.3,17090,141.0,107.3,8655,67.5,8435,0.4935634874195436,12.313746967071058,4.872602966460954
32381.4,7341,358.4,95.5,5675,461.4,1666,0.2269445579621305,20.54150484581498,2.9209155049915485
19582.5,5508,126.3,97.7,4232,24.9,1276,0.23166303558460422,16.658081285444233,3.601855398102047
8579.6,3850,122.3,97.9,1984,33.1,1866,0.48467532467532465,15.567822580645162,3.8541035324102135
11445.9,2876,125.8,102.8,1945,24.5,931,0.32371349095966623,21.185213367609254,2.8321640645704282
53395.3,16804,934.0,230.5,12037,1159.2,4767,0.28368245655796237,15.969351167234363,3.757197106611755
15797.7,2500,126.0,104.2,2200,32.8,300,0.12,25.85078181818182,2.321012974462527
7428.3,2106,122.3,98.6,1407,32.3,699,0.3319088319088319,19.00631130063966,3.1568461155311445
11773.0,2897,126.8,103.0,2301,23.2,596,0.20573006558508802,18.419295958279008,3.257453495285824
122583.0,31189,368.2,90.4,23610,911.5,7579,0.24300234056879028,18.69118170266836,3.210069911814852
90210.9,22689,751.9,100.6,17371,1685.7,5318,0.23438670721494997,18.695483276725575,3.2093313187948094
17356.5,9309,175.5,136.4,5404,112.1,3905,0.4194865184230315,11.562435233160622,5.189218256368891
10204.4,1695,125.5,107.2,1363,17.8,332,0.1958702064896755,26.952193690388846,2.22616387702037
20431.9,5992,126.6,105.0,5026,32.9,966,0.16121495327102803,14.634866693195386,4.09979819139026
12789.0,3385,144.2,95.3,2772,115.2,613,0.1810930576070901,16.60909090909091,3.6124794745484405
40074.3,9342,504.5,95.5,7378,570.5,1964,0.21023335474202526,19.553738140417458,3.0684669892341643
48423.8,10958,502.4,95.1,8437,629.5,2521,0.23006022996897244,20.662045750859313,2.9038750917248684
27838.7,7355,244.7,95.6,5789,222.9,1566,0.21291638341264446,17.31202625669373,3.4657988100497987
10646.6,2441,125.6,103.5,1976,21.5,465,0.1904956984842278,19.39663967611336,3.0933193069461917
10263.9,2187,125.6,107.5,1590,0.0,597,0.2729766803840878,23.23901886792453,2.581864593380684
45459.9,6426,220.0,116.7,6050,154.5,376,0.05851229380641145,27.050519008264462,2.2180720444464974
51213.7,20504,637.5,104.0,14498,1422.2,6006,0.2929184549356223,12.716879569595806,4.71813857099435
41724.2,8174,502.7,95.3,7326,599.1,848,0.10374357719598727,20.503292383292383,2.926359283101893
10575.2,2624,125.8,107.6,1672,0.0,952,0.3628048780487805,22.769569377990432,2.635095947751973
42621.2,9972,503.5,95.1,8040,589.4,1932,0.19374247894103488,19.084119402985074,3.143975298677654
10715.5,2479,126.4,107.6,1745,0.0,734,0.29608713190802743,22.10647564469914,2.714136842268987
10142.3,1975,125.5,107.2,1602,17.8,373,0.1888607594936709,22.791685393258426,2.6325389704504896
10759.1,3428,125.8,107.4,2009,0.0,1419,0.41394399066511084,19.279621702339472,3.112094258193839
15322.4,3163,125.3,104.5,2164,32.2,999,0.31583939298134683,25.490129390018485,2.353852312083399
35318.3,7956,497.1,89.9,6707,661.2,1249,0.1569884364002011,18.957190994483376,3.165025874216294
40099.4,10246,475.7,95.5,8102,608.3,2144,0.2092523911770447,17.817556158973094,3.3674651823551804
18240.8,4235,218.5,95.3,3465,188.6,770,0.18181818181818182,18.95148051948052,3.165979562299899
10686.3,3026,125.9,107.5,2091,0.0,935,0.3089887640449438,18.39822094691535,3.261184881577347
20528.1,13630,136.0,117.9,8304,27.5,5326,0.39075568598679383,8.899465317919075,6.741978069085791
9411.4,4482,387.0,223.8,3730,241.3,752,0.1677822400713967,9.08338873994638,6.605464295074767
100191.0,25249,702.8,113.4,21092,2336.8,4157,0.16464018376965425,17.100682723307415,3.508631846506506
46084.7,12791,141.0,107.2,9182,69.1,3609,0.2821515127824251,18.068494881289478,3.3206971800474636
10528.4,2610,125.7,107.6,1811,0.0,799,0.3061302681992337,20.92890115958034,2.8668490305586163
10466.8,2315,125.5,107.5,1674,17.6,641,0.27688984881209505,22.509247311827956,2.6655711392211563
19136.5,4940,154.9,95.3,3018,137.7,1922,0.38906882591093117,22.826838966202786,2.628484832649648
35895.6,8403,464.2,95.6,6951,507.0,1452,0.17279543020349875,18.590729391454467,3.2274150592273143
33093.4,10982,126.0,98.2,8131,78.7,2851,0.2596066290293207,14.65210183249293,4.09497563461798
11568.2,4045,126.2,101.9,2218,23.5,1827,0.45166872682323855,18.776158701532914,3.195541801375034
36534.7,7141,188.1,116.3,5517,102.0,1624,0.2274191289735331,23.839934747145186,2.516785412224543
5264.3,3221,126.4,114.5,1291,11.5,1930,0.5991927972679292,14.6796901626646,4.087279726965915
26553.3,11733,137.0,106.9,6578,41.5,5155,0.439359072700929,14.532058376406203,4.128802571933934
18341.1,5554,219.4,95.3,3833,181.6,1721,0.3098667626935542,17.22618314636055,3.4830698994789486
15451.9,3012,125.9,104.9,2496,32.0,516,0.17131474103585656,22.286394230769233,2.692225551550295
76060.4,14643,692.3,90.1,12221,862.6,2422,0.1654032643583965,22.40548563947304,2.677915621444712
46190.7,10476,504.4,95.4,8891,588.6,1585,0.15129820542191677,18.702791586998085,3.208077239213377
10344.0,1851,125.6,107.5,1502,17.9,349,0.18854673149648837,24.79254327563249,2.4200824954885283
11013.1,3285,125.8,107.5,2385,0.0,900,0.273972602739726,16.62354716981132,3.609337970235447
52817.8,12032,494.3,95.9,9703,575.0,2329,0.19356715425531915,19.596421725239615,3.0617834644128807
20135.2,4026,219.8,95.5,3435,200.1,591,0.146795827123696,21.10239301310044,2.843279431046128
23557.7,9184,129.1,107.1,6425,21.7,2759,0.3004137630662021,13.19964513618677,4.545576747022558
10310.3,2269,126.7,107.3,1765,0.0,504,0.22212428382547378,21.02950708215297,2.853133921095086
10374.1,2968,125.4,106.7,2058,18.3,910,0.30660377358490565,18.14711370262391,3.306310908898121
84515.6,14478,692.6,90.6,12954,862.3,1524,0.10526315789473684,23.487429365446967,2.554557975095722
15802.0,4438,126.0,95.6,3040,46.7,1398,0.3150067598017125,18.712894736842106,3.20634518837278
61551.7,12657,503.4,89.3,11067,1029.4,1590,0.12562218535197914,20.022239089184062,2.996667841830526
10567.9,2521,125.1,107.7,1684,0.0,837,0.332011106703689,22.59171021377672,2.655841431757177
16966.0,3761,125.2,103.2,3151,21.2,610,0.162190906673757,19.383560774357345,3.0954064992730554
7140.8,1559,122.2,98.2,1280,33.4,279,0.17896087235407312,20.0835,2.987527074464112
77679.8,14648,694.0,89.6,12759,896.1,1889,0.1289595849262698,21.91764871855161,2.737519921524
99772.3,20774,360.9,89.9,17220,747.6,3554,0.17107923365745645,20.85832055749129,2.876549904131708
10961.7,1916,125.7,106.8,1424,18.6,492,0.2567849686847599,27.712162921348316,2.1651142918829502
20426.5,5539,219.4,95.7,4386,257.7,1153,0.20816031774688573,16.76593707250342,3.5786845519300905
10360.2,2331,125.8,107.3,1656,18.0,675,0.28957528957528955,22.52217391304348,2.6640412347251985
12074.7,3254,126.0,95.0,2110,29.1,1144,0.3515673017824216,20.601383886255928,2.9124257055385776
24730.7,5637,125.8,98.5,4467,54.8,1170,0.20755721128259713,19.930718603089325,3.010428334013999
45155.4,9699,188.1,107.5,7792,102.3,1907,0.19661820806268687,20.86235112936345,2.875994159428699
10398.7,2078,125.4,107.1,1572,17.8,506,0.2435033686236766,23.81381679389313,2.5195457124448244
40518.4,10198,504.6,95.6,7849,553.2,2349,0.23033928221219846,18.584054019620336,3.228574343179066
10568.5,3135,126.0,103.4,1945,22.1,1190,0.379585326953748,19.561233933161954,3.0672911639936284
32047.7,8254,437.5,95.7,6506,414.5,1748,0.21177610855342863,17.73312634491239,3.383498139752099
52337.6,11358,538.3,100.2,9925,893.9,1433,0.12616657862299702,18.983915365239294,3.1605703484047156
23931.6,5094,219.2,95.6,4287,226.7,807,0.15842167255594816,20.096515045486356,2.9855922713065572
8102.1,2612,122.1,97.1,1754,35.7,858,0.32848392036753443,16.629167616875716,3.6081180599268503
12708.4,4360,125.8,107.5,2248,0.0,2112,0.48440366972477067,20.35153024911032,2.9481812554425946
11179.2,2140,125.9,107.4,1712,18.0,428,0.2,23.507663551401873,2.55235914317065
11110.8,3059,125.1,107.3,1753,0.0,1306,0.4269369074861066,22.817387335995438,2.6295736280615856
112386.0,21520,311.3,116.2,18168,624.3,3352,0.1557620817843866,22.269352708058126,2.6942857651308882
15656.1,3333,126.0,104.8,2525,20.6,808,0.24242424242424243,22.321568316831684,2.687983171628524
12715.2,4573,135.5,96.0,3125,93.0,1448,0.31664115460310516,14.647910400000002,4.096147393146261
61932.4,11791,220.0,102.3,9944,154.7,1847,0.15664489865151388,22.42122284794851,2.6760360220713766
15369.9,2630,125.6,105.0,2013,31.3,617,0.23460076045627376,27.48715350223547,2.1828378844364633
15840.9,3662,125.1,102.1,2873,0.0,789,0.2154560349535773,19.849369996519318,3.0227659623716665
16501.3,3651,126.3,104.5,2972,21.1,679,0.1859764448096412,19.988115746971737,3.001783697850068
16114.7,2884,126.2,102.3,2291,0.0,593,0.20561719833564493,25.32209515495417,2.3694721796454994
15951.1,3383,125.6,104.8,2899,20.6,484,0.14306828258941767,19.80819592963091,3.0290491982789067
15475.9,3389,125.3,103.1,2415,0.0,974,0.2874004131012098,23.06966459627329,2.6008180461233272
15635.4,2658,125.8,104.7,2405,31.9,253,0.09518434913468773,23.404340956340956,2.563626983213307
15506.1,3349,126.0,103.0,2643,0.0,706,0.21080919677515678,21.12068104426788,2.840817484731815
77332.2,13690,311.4,116.6,12496,402.6,1194,0.08721694667640613,22.27880281690141,2.6931429167496423
35787.7,9865,129.1,96.0,7144,123.3,2721,0.2758236188545362,18.034115341545352,3.3270276286731666
62679.1,12561,692.3,109.1,11307,1287.9,1254,0.09983281585860998,19.956200583709208,3.0065843319383974
49443.6,10056,220.0,116.5,7407,175.3,2649,0.2634248210023866,24.030911300121506,2.4967842147416452
53932.2,10993,220.0,114.2,8528,165.9,2465,0.22423360320203767,22.76687617260788,2.6354076661685104
15307.2,3906,125.6,104.9,2421,20.2,1485,0.38018433179723504,22.761635687732344,2.636014424584509
38100.5,9459,463.6,89.4,7383,438.2,2076,0.2194735172851253,18.5780577001219,3.2296164092334747
15020.5,2821,125.9,104.9,2145,31.7,676,0.23963133640552994,25.20923076923077,2.380080556572684
16739.6,5215,125.3,97.9,3075,35.5,2140,0.4103547459252157,19.597580487804876,3.061602427776052
15934.3,4445,125.7,105.1,2868,20.2,1577,0.3547806524184477,20.00121338912134,2.999818002673478
65710.3,13691,208.8,89.9,11823,289.5,1868,0.13643999707837265,20.008211113930475,2.998768838370849
15063.2,2979,125.4,105.1,2349,19.9,630,0.21148036253776434,23.08536398467433,2.5990493387859153
56442.4,11996,188.2,103.5,9541,115.4,2455,0.20465155051683895,21.29678650036684,2.8173264543440157
15791.2,3191,125.3,105.0,2644,19.8,547,0.17141961767471012,21.50087745839637,2.7905837850617226
60749.6,11223,220.0,102.1,9389,156.5,1834,0.16341441682259644,23.293062093939717,2.575874299309515
15148.3,3483,125.4,105.1,2629,20.0,854,0.24519092736147,20.74320273868391,2.8925137914265413
15889.0,3400,125.5,102.2,2542,0.0,858,0.2523529411764706,22.502124311565698,2.6664149201753835
15904.2,3285,125.3,104.7,2610,20.2,675,0.2054794520547945,21.936827586206896,2.73512657033991
17098.3,3816,125.3,99.5,3239,0.0,577,0.15120545073375263,19.00397653596789,3.157233955032567
5124.9,1420,141.0,120.2,1077,20.0,343,0.2415492957746479,17.13058495821727,3.5025073659973858
60306.9,10158,277.9,116.4,9363,325.9,795,0.07826343768458358,23.18752963793656,2.5875977707360187
45447.8,9647,220.0,116.8,7071,154.5,2576,0.267026018451332,23.138464149342386,2.5930848137863656
15305.3,2992,125.4,105.0,2412,30.6,580,0.19385026737967914,22.84373134328358,2.6265411328102033
52836.1,10512,188.1,102.5,8687,112.7,1825,0.1736111111111111,21.89593185219293,2.7402350539372384
15070.6,2658,125.5,104.9,2119,31.4,539,0.20278404815650866,25.603662104766403,2.3434147722497225
17605.5,5419,126.0,97.0,3015,48.2,2404,0.4436242849234176,21.021492537313435,2.85422169208486
15449.8,3092,125.7,105.0,2450,20.3,642,0.2076326002587322,22.70174693877551,2.6429684095155497
43503.4,10372,164.9,103.0,7235,143.6,3137,0.3024489008870035,21.646474084312374,2.7718140038096637
15376.9,3343,124.8,105.0,2436,19.3,907,0.2713131917439426,22.724482758620688,2.6403241225474576
16884.1,4462,126.2,102.5,4462,0.0,0,0.0,13.622312864186462,4.404538392136191
16682.1,3516,125.2,105.0,2933,19.8,583,0.16581342434584756,20.475813160586426,2.930286554650394
22476.8,4612,123.3,104.1,3429,0.0,1183,0.2565047701647875,23.59769028871391,2.5426217255125283
15203.4,3169,125.9,104.7,2359,32.0,810,0.2556011360050489,23.201458245019076,2.586044349728789
14603.6,2725,126.4,105.4,2277,0.0,448,0.16440366972477063,23.088695652173914,2.5986742994877976
39423.9,8354,188.1,116.8,6852,103.9,1502,0.17979411060569786,20.713082311733803,2.896720009943207
15089.7,2485,125.3,105.0,2035,31.3,450,0.18108651911468812,26.694309582309582,2.2476700442465165
16839.7,5347,125.6,103.5,3415,12.9,1932,0.3613241069758743,17.751953147877014,3.3799097766983177
24599.0,5532,141.0,116.5,4086,54.2,1446,0.2613882863340564,21.673127753303966,2.7684052197243787
17584.2,4097,126.1,104.7,2928,33.4,1169,0.28533072980229435,21.619918032786888,2.7752186622081187
15517.3,2916,125.0,103.2,2225,0.0,691,0.2369684499314129,25.106642696629216,2.389805786659621
15502.5,3471,125.9,104.7,2920,32.5,551,0.15874387784500144,19.112671232876714,3.1392786109767243
16663.5,5198,126.5,102.3,3963,0.0,1235,0.2375913813005002,15.137168811506434,3.9637531130914874
15866.7,3770,126.0,104.8,2948,32.2,822,0.2180371352785146,19.375888738127546,3.0966321499324576
24241.4,9654,144.0,104.6,4997,60.4,4657,0.482390718873006,17.464286571943166,3.4355826533671046
15496.0,4339,125.5,105.0,2611,31.7,1728,0.3982484443420143,21.365607047108387,2.808251591808639
27246.0,11191,125.5,95.2,5856,68.2,5335,0.47672236618711467,16.749590163934425,3.5821772003229833
36174.6,6799,188.2,116.4,5543,112.7,1256,0.18473304897779086,23.49423777737687,2.553817687917305
15753.9,3498,126.4,105.1,2442,32.0,1056,0.3018867924528302,23.224422604422603,2.583487263471268
15583.8,2633,125.2,103.2,2379,0.0,254,0.09646790733004178,23.58204287515763,2.544308833532258
36345.6,6663,188.2,116.4,5604,102.6,1059,0.15893741557856822,23.348351177730194,2.5697746082056705
16124.3,3555,125.4,105.1,2691,31.3,864,0.2430379746835443,21.57096989966555,2.7815160968228083
16907.0,5560,125.9,103.5,3436,13.0,2124,0.38201438848920866,17.7139697322468,3.387157193273003
63692.9,13315,277.8,116.4,10122,321.9,3193,0.2398047315058205,22.653076467101364,2.6486468664482223
17791.0,4268,125.9,105.1,3113,31.7,1155,0.2706185567010309,20.574237070350144,2.9162685252843197
19460.7,4947,144.0,103.0,3064,29.7,1883,0.3806347281180513,22.86505221932115,2.6240919733959553
15385.2,3105,125.7,105.0,2497,31.2,608,0.19581320450885667,22.181305566680017,2.7049805440726584
16405.5,3589,126.3,102.2,2710,0.0,879,0.2449150181108944,21.79328413284133,2.753141730923572
